unified_time_s,time_source,frame_id,latitude_deg,longitude_deg,altitude_m,status_code,service_code,cov_xx,cov_xy,cov_xz,cov_yx,cov_yy,cov_yz,cov_zx,cov_zy,cov_zz,covariance_type,x_local_m,y_local_m,z_local_m
1752754328.2496247,header,sensor_box/imu_link,45.4739553,90.2483419,10824.414,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064035081890.629,2,-143809.4610423528,-107874.40858805075,-361.5589999999993
1752754328.4996247,header,sensor_box/imu_link,45.7467812,90.7426052,10926.235,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064037001995.488,2,-105895.72748544706,-77503.56832483395,-259.7379999999994
1752754328.7496247,header,sensor_box/imu_link,45.7479684,90.74405209999999,10926.678,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064037001995.488,2,-105784.739311566,-77371.40982536407,-259.2950000000001
1752754328.9996247,header,sensor_box/imu_link,45.7491555,90.7454992,10927.121000000001,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064037001995.488,2,-105673.73579617153,-77239.26245784303,-258.85199999999895
1752754329.2496247,header,sensor_box/imu_link,45.750342599999996,90.7469464,10927.564,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064037001995.488,2,-105562.72461002087,-77107.1150903234,-258.40899999999965
1752754329.4996247,header,sensor_box/imu_link,45.4975768,90.28719459999999,10833.23,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064038922100.473,2,-140829.165083162,-105244.87523627751,-352.7430000000004
1752754329.999625,header,sensor_box/imu_link,44.9495715,89.3154144,10628.695,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064038922100.473,2,-215372.0566526486,-166248.5461842923,-557.2780000000002
1752754330.249625,header,sensor_box/imu_link,44.652591099999995,88.8023621,10517.863,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064038922100.473,2,-254727.0486234412,-199308.25308787538,-668.1100000000006
1752754330.999625,header,sensor_box/imu_link,44.073603899999995,87.8269857,10301.866,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064042762310.844,2,-329545.79593341565,-263760.8133676986,-884.107
1752754331.749625,header,sensor_box/imu_link,43.7284548,87.2599094,10173.183,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064042762310.844,2,-373044.83732417924,-302182.6354274545,-1012.789999999999
1752754331.999625,header,sensor_box/imu_link,43.7297266,87.26119849999999,10173.657000000001,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064042762310.844,2,-372945.95360384654,-302041.05929906404,-1012.3159999999989
1752754332.7496252,header,sensor_box/imu_link,43.3549722,86.6578743,10034.03,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064044682416.227,2,-419225.4830919416,-343758.5282796029,-1151.9429999999993
1752754332.9996252,header,sensor_box/imu_link,43.3562582,86.65913619999999,10034.509,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064042762310.844,2,-419128.6858173409,-343615.3714144425,-1151.464
1752754333.9996252,header,sensor_box/imu_link,43.361401799999996,86.6641849,10036.424,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064044682416.227,2,-418741.4123406148,-343042.788481599,-1149.548999999999
1752754334.2496254,header,sensor_box/imu_link,43.3626875,86.6654473,10036.903,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064044682416.227,2,-418644.57671223214,-342899.6650122851,-1149.0699999999997
1752754334.9996254,header,sensor_box/imu_link,43.3665446,86.6692351,10038.34,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064046602521.74,2,-418354.0238025448,-342470.29460434703,-1147.6329999999998
1752754335.2496254,header,sensor_box/imu_link,43.7462556,87.27796529999999,10179.818000000001,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064046602521.74,2,-371659.8132252231,-300201.05943574256,-1006.1549999999988
1752754335.9996254,header,sensor_box/imu_link,43.1337602,86.2987012,9951.665,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064048522627.385,2,-446776.7765304953,-368383.7354769647,-1234.307999999999
1752754336.2496254,header,sensor_box/imu_link,43.135054499999995,86.2999474,9952.147,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064046602521.74,2,-446681.1835646438,-368239.6546600314,-1233.825999999999
1752754337.2496257,header,sensor_box/imu_link,43.1402311,86.3049331,9954.073,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064048522627.385,2,-446298.74266442977,-367663.39818399,-1231.8999999999996
1752754337.4996257,header,sensor_box/imu_link,43.141525099999996,86.3061797,9954.555,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064052362839.066,2,-446203.11901555245,-367519.350762904,-1231.4179999999997
1752754338.499626,header,sensor_box/imu_link,43.3845386,86.6869231,10045.042,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064052362839.066,2,-416997.2204162623,-340467.2116870129,-1140.9310000000005
1752754338.749626,header,sensor_box/imu_link,43.3858235,86.6881873,10045.52,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064052362839.066,2,-416900.2467142649,-340324.17727329186,-1140.4529999999995
1752754339.499626,header,sensor_box/imu_link,43.7678582,87.2999162,10187.87,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064052362839.066,2,-369976.0131657518,-297796.2690039314,-998.1029999999992
1752754339.749626,header,sensor_box/imu_link,43.7691285,87.3012084,10188.344000000001,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064054282945.104,2,-369876.8916519709,-297654.8598547764,-997.628999999999
1752754340.7496262,header,sensor_box/imu_link,44.382194899999995,88.31193259999999,10416.972,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064054282945.104,2,-292346.70072273025,-229408.6203843114,-769.0010000000002
1752754340.9996262,header,sensor_box/imu_link,44.7056411,88.8608885,10537.66,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064054282945.104,2,-250237.63106877886,-193402.75410129194,-648.3130000000001
1752754341.9996262,header,sensor_box/imu_link,45.283857399999995,89.86791219999999,10753.462,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064056203051.27,2,-172991.2964789181,-129036.01001692166,-432.5110000000004
1752754342.2496262,header,sensor_box/imu_link,45.2850652,89.8693215,10753.913,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064058123157.568,2,-172883.19250943072,-128901.55833594115,-432.0599999999995
1752754342.9996264,header,sensor_box/imu_link,45.2886885,89.87355,10755.266,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064056203051.27,2,-172558.8345764313,-128498.21442494988,-430.70700000000033
1752754343.2496264,header,sensor_box/imu_link,45.2898962,89.8749598,10755.716,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064060043264.0,2,-172450.69225316192,-128363.77387591892,-430.2569999999996
1752754344.2496264,header,sensor_box/imu_link,45.2947263,89.88059969999999,10757.519,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064060043264.0,2,-172018.0692647929,-127826.08960343836,-428.4539999999997
1752754344.4996264,header,sensor_box/imu_link,45.2959337,89.8820099,10757.97,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064060043264.0,2,-171909.89625849773,-127691.68245025464,-428.0030000000006
1752754345.2496266,header,sensor_box/imu_link,45.2995555,89.8862412,10759.322,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064061963370.562,2,-171585.32354432074,-127288.5055184995,-426.65099999999984
1752754345.4996266,header,sensor_box/imu_link,45.3007627,89.8876519,10759.772,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064061963370.562,2,-171477.11218424453,-127154.12062921344,-426.2009999999991
1752754346.4996266,header,sensor_box/imu_link,45.3055909,89.8932956,10761.574,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064063883477.256,2,-171044.197707132,-126616.64786376581,-424.39899999999943
1752754347.4996269,header,sensor_box/imu_link,45.310418299999995,89.8989409,10763.376,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064063883477.256,2,-170611.1604979183,-126079.26415391032,-422.59699999999975
1752754347.7496269,header,sensor_box/imu_link,45.0540556,89.44505769999999,10667.691,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064063883477.256,2,-205427.4349628773,-154617.4293762989,-518.2819999999992
1752754348.4996269,header,sensor_box/imu_link,45.0398815,89.4179788,10662.401,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064065803584.078,2,-207504.59140887216,-156195.2829707519,-523.5720000000001
1752754348.7496269,header,sensor_box/imu_link,45.0411,89.4193686,10662.856,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064067723691.033,2,-207397.98323687646,-156059.64017122,-523.1170000000002
1752754349.499627,header,sensor_box/imu_link,44.488099899999995,88.4642585,10456.485,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064069643798.121,2,-280662.15204914665,-217619.32971185012,-729.4879999999994
1752754349.749627,header,sensor_box/imu_link,44.489341499999995,88.46560509999999,10456.948,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064065803584.078,2,-280558.85764390277,-217481.11543208093,-729.0249999999996
1752754350.499627,header,sensor_box/imu_link,44.1716033,87.9298319,10338.415,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064069643798.121,2,-321656.7144981956,-252851.57006165164,-847.5579999999991
1752754350.749627,header,sensor_box/imu_link,43.9302178,87.5303011,10248.398000000001,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064069643798.121,2,-352303.7487792705,-279722.4810065313,-937.5749999999989
1752754351.499627,header,sensor_box/imu_link,44.5522227,88.5670791,10480.411,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064071563905.334,2,-272775.0343275575,-210481.21226761054,-705.5619999999999
1752754351.7496274,header,sensor_box/imu_link,44.5534617,88.5684307,10480.873,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064071563905.334,2,-272671.35638449463,-210343.28741851758,-705.1000000000004
1752754352.4996274,header,sensor_box/imu_link,44.8342921,89.04803749999999,10585.671,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064071563905.334,2,-235881.88723458993,-179081.39029124635,-600.3019999999997
1752754352.7496274,header,sensor_box/imu_link,44.835519399999995,89.0494112,10586.129,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064071563905.334,2,-235776.5140543702,-178944.767880196,-599.8439999999991
1752754353.7496274,header,sensor_box/imu_link,45.34057,89.9342617,10774.630000000001,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064073484012.682,2,-167901.78798287167,-122722.79226335863,-411.34299999999894
1752754353.9996276,header,sensor_box/imu_link,45.341775399999996,89.93567589999999,10775.08,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064071563905.334,2,-167793.30814632252,-122588.60774915665,-410.89300000000003
1752754354.7496276,header,sensor_box/imu_link,45.600801499999996,90.399914,10871.756,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064073484012.682,2,-132182.73453026803,-93753.95419498932,-314.21700000000055
1752754354.9996276,header,sensor_box/imu_link,45.6019953,90.40134959999999,10872.201000000001,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064075404120.162,2,-132072.6131518564,-93621.0609868797,-313.771999999999
1752754355.7496276,header,sensor_box/imu_link,45.5901533,90.377656,10867.782000000001,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064075404120.162,2,-133890.0914825422,-94939.30639685427,-318.1909999999989
1752754355.9996276,header,sensor_box/imu_link,45.8444347,90.8421748,10962.676,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064079244335.514,2,-98257.98605336431,-66632.83043065268,-223.29700000000048
1752754356.7496278,header,sensor_box/imu_link,45.847982599999995,90.84654259999999,10964.0,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064079244335.514,2,-97922.94275674627,-66237.88000926812,-221.97299999999996
1752754356.9996278,header,sensor_box/imu_link,45.8491651,90.8479988,10964.442000000001,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064077324227.771,2,-97811.24120252176,-66106.24471140435,-221.53099999999904
1752754357.7496278,header,sensor_box/imu_link,45.5997059,90.38913629999999,10871.347,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064079244335.514,2,-133009.46563928702,-93875.91582910216,-314.6260000000002
1752754357.9996278,header,sensor_box/imu_link,45.6008997,90.39057179999999,10871.792,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064079244335.514,2,-132899.3519316316,-93743.02262099324,-314.1810000000005
1752754358.749628,header,sensor_box/imu_link,45.828654199999995,90.8050828,10956.788,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064081164443.387,2,-101103.22300519391,-68389.50765511664,-229.1849999999995
1752754358.999628,header,sensor_box/imu_link,45.6056745,90.3963148,10873.574,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064081164443.387,2,-132458.8203934459,-93211.49431635298,-312.39899999999943
1752754359.999628,header,sensor_box/imu_link,45.610448399999996,90.4020596,10875.356,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064083084551.39,2,-132018.15078164657,-92680.06619925582,-310.6170000000002
1752754360.9996283,header,sensor_box/imu_link,45.3755044,89.97531529999999,10787.669,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064083084551.39,2,-164752.6663467886,-118833.91264419061,-398.3040000000001
1752754361.2496283,header,sensor_box/imu_link,45.631822299999996,90.4372717,10883.333,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064085004659.525,2,-129317.11637877084,-90300.73453498931,-302.6399999999994
1752754361.9996283,header,sensor_box/imu_link,45.905378899999995,90.9374374,10985.418,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064085004659.525,2,-90950.62409803084,-59848.55311985031,-200.5550000000003
1752754362.2496283,header,sensor_box/imu_link,46.1926621,91.4741458,11092.601,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064085004659.525,2,-49781.03033018701,-27868.33358238769,-93.37199999999939
1752754362.9996283,header,sensor_box/imu_link,47.1653745,93.3727155,11455.182,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064086924767.791,2,95853.62582375832,80413.5154739153,269.20900000000074
1752754363.2496285,header,sensor_box/imu_link,47.5319736,94.1236571,11591.64,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064088844876.184,2,153456.52642187348,121223.14061118838,405.66699999999946
1752754363.9996285,header,sensor_box/imu_link,47.713985699999995,94.5025922,11659.339,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064088844876.184,2,182523.71473377003,141484.63490140173,473.366
1752754364.2496285,header,sensor_box/imu_link,47.926043199999995,94.9525772,11738.167,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064088844876.184,2,217040.9677740095,165090.76782029626,552.1939999999995
1752754365.2496285,header,sensor_box/imu_link,49.2656661,97.9845699,12234.695,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064088844876.184,2,449617.74087102734,314216.9069033053,1048.7219999999998
1752754366.2496288,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064092685093.371,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754366.4996288,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064092685093.371,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754367.2496288,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064092685093.371,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754367.4996288,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064092685093.371,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754368.249629,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064094605202.162,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754368.999629,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064094605202.162,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754369.249629,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064096525311.082,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754369.999629,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064096525311.082,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754370.2496293,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064096525311.082,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754370.9996293,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064098445420.135,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754371.2496293,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064098445420.135,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754372.2496293,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064100365529.318,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754373.2496295,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064100365529.318,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754374.2496295,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064100365529.318,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754375.2496297,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064104205748.078,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754375.4996297,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064104205748.078,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754376.2496297,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064104205748.078,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754376.9996297,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064104205748.078,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754377.24963,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064106125857.652,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754377.99963,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064108045967.36,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754378.24963,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064108045967.36,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754378.99963,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064108045967.36,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754379.24963,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064108045967.36,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754379.9996302,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064109966077.197,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754380.2496302,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064109966077.197,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754380.9996302,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064111886187.168,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754381.2496302,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064111886187.168,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754381.7496302,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064111886187.168,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754381.9996305,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064111886187.168,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754382.7496305,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064113806297.27,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754382.9996305,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064113806297.27,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754383.7496305,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064115726407.5,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754383.9996305,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064115726407.5,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754384.7496307,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064115726407.5,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754384.9996307,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064117646517.863,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754385.7496307,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064117646517.863,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754385.9996307,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064117646517.863,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754386.7496307,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064121486738.982,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754386.999631,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064121486738.982,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754387.499631,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064121486738.982,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754387.749631,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064121486738.982,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754388.499631,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064121486738.982,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754388.749631,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064123406849.736,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754389.4996312,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064125326960.623,2,450162.78646471957,314660.6597894543,1050.1949999999997
