unified_time_s,time_source,frame_id,latitude_deg,longitude_deg,altitude_m,status_code,service_code,cov_xx,cov_xy,cov_xz,cov_yx,cov_yy,cov_yz,cov_zx,cov_zy,cov_zz,covariance_type,x_local_m,y_local_m,z_local_m,dt_s,dx_m,dy_m,dz_m,step_distance_2d_m,step_distance_3d_m,speed_2d_mps,speed_3d_mps,speed_2d_kmph,speed_3d_kmph
1752754316.9996233,header,sensor_box/imu_link,45.1628041,89.72750479999999,10708.28,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064019721056.488,2,-183761.60605484244,-142511.6017317673,-477.6929999999993,0.25,107.3062108247832,135.05280622991268,0.4520000000011919,172.49314001474713,172.49373222278876,689.9725600589885,689.9749288911551,2483.9012162123586,2483.909744008158
1752754317.2496233,header,sensor_box/imu_link,45.1640172,89.72890369999999,10708.733,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064019721056.488,2,-183654.2998440177,-142376.5600574855,-477.2399999999998,0.25,107.30621082475409,135.04167428179062,0.4529999999995198,172.48442443999343,172.48501930137527,689.9376977599737,689.9400772055011,2483.7757119359053,2483.784277939804
1752754317.4996233,header,sensor_box/imu_link,45.4223271,90.1871896,10805.145,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064021641160.293,2,-148500.30498846833,-113621.63352262387,-380.8279999999995,0.25,35153.99485554936,28754.92653486163,96.41200000000026,45416.397416894266,45416.499750674586,181665.58966757706,181665.99900269834,653996.1228032775,653997.5964097141
1752754317.7496235,header,sensor_box/imu_link,45.4235289,90.1886096,10805.593,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064021641160.293,2,-148391.38024804968,-113487.84975858864,-380.3799999999992,0.2500002384185791,108.92474041864625,133.78376403523725,0.44800000000032014,172.51867897333756,172.51926066009415,690.0740577874449,690.0763845322523,2484.2666080348017,2484.274984316108
1752754317.9996235,header,sensor_box/imu_link,45.4247306,90.1900296,10806.042,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064021641160.293,2,-148282.455507631,-113354.07712650223,-379.9310000000005,0.25,108.92474041867536,133.77263208640215,0.4489999999987049,172.51004657874196,172.5106308944458,690.0401863149679,690.0425235777832,2484.144670733884,2484.1530848800194
1752754318.2496235,header,sensor_box/imu_link,45.4259323,90.1914498,10806.49,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064023561264.234,2,-148173.51542569997,-113220.30449441586,-379.4830000000002,0.25,108.94008193103946,133.77263208637305,0.44800000000032014,172.51973378850815,172.5203154717082,690.0789351540326,690.0812618868327,2484.2841665545175,2484.292542792598
1752754318.4996235,header,sensor_box/imu_link,45.4271339,90.1928701,10806.939,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064023561264.234,2,-148064.5676730127,-113086.5429942783,-379.0339999999997,0.25,108.94775268726517,133.76150013756705,0.449000000000467,172.51594631992094,172.5165306156423,690.0637852796838,690.0661224625692,2484.229627006862,2484.2380408652493
1752754318.7496235,header,sensor_box/imu_link,45.4283354,90.1942904,10807.387,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064023561264.234,2,-147955.61992032544,-112952.792626091,-378.5859999999993,0.25,108.94775268726517,133.75036818729131,0.44800000000043383,172.50731522414196,172.50789694921644,690.0292608965678,690.0315877968658,2484.1053392276444,2484.1137160687167
1752754318.9996235,header,sensor_box/imu_link,45.429537,90.1957109,10807.836,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064023561264.234,2,-147846.65682612482,-112819.03112595344,-378.1370000000006,0.25,108.9630942006188,133.76150013756705,0.44899999999864804,172.52563524538976,172.52621950829757,690.1025409815591,690.1048780331903,2484.3691475336127,2484.377560919485
1752754319.2496235,header,sensor_box/imu_link,45.6699857,90.6293147,10897.576,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064025481368.305,2,-114585.96572795603,-86052.40428004903,-288.396999999999,0.25,33260.69109816878,26766.626845904408,89.7400000000016,42693.39392734776,42693.48824239236,170773.57570939104,170773.95296956945,614784.8725538078,614786.2306904501
1752754319.4996235,header,sensor_box/imu_link,45.6711764,90.630755,10898.02,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064023561264.234,2,-114475.48382399508,-85919.85616236123,-287.9529999999995,0.25,110.48190396095742,132.54811768779473,0.44399999999950523,172.55507702010885,172.55564824547383,690.2203080804354,690.2225929818953,2484.7931090895677,2484.8013347348233
1752754319.7496238,header,sensor_box/imu_link,45.4176186,90.172155,10803.387,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064025481368.305,2,-149653.5725252951,-114145.78134502454,-382.5859999999993,0.2500002384185791,-35178.08870130003,-28225.92518266331,-94.63299999999975,45102.11499579415,45102.21427489485,180408.28793242594,180408.68504845002,649469.8365567334,649471.2661744201
1752754319.9996238,header,sensor_box/imu_link,45.8967258,91.0429534,10982.189,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064025481368.305,2,-82856.74880931148,-60811.81180563307,-203.78399999999965,0.25,66796.82371598363,53333.96953939147,178.80199999999962,85477.06104782107,85477.24805776175,341908.2441912843,341908.992231047,1230869.6790886235,1230872.3720317692
1752754320.2496238,header,sensor_box/imu_link,45.6457584,90.5823353,10888.534,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064023561264.234,2,-118189.64104486284,-88749.37497934508,-297.4390000000003,0.25,-35332.892235551364,-27937.563173712013,-93.65500000000065,45043.542376396596,45043.63974051454,180174.16950558638,180174.55896205816,648627.010220111,648628.4122634094
1752754320.4996238,header,sensor_box/imu_link,45.6469502,90.5837737,10888.979,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064025481368.305,2,-118079.30488527364,-88616.70441021722,-296.9940000000006,0.25,110.33615958920564,132.6705691278621,0.44499999999970896,172.55592723985316,172.55650103837147,690.2237089594126,690.2260041534859,2484.8053522538858,2484.813614952549
1752754320.7496238,header,sensor_box/imu_link,45.4224263,90.1778342,10805.182,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064027401472.508,2,-149217.9349296721,-113610.59062913728,-380.79099999999926,0.25,-31138.630044398466,-24993.88621892006,-83.79699999999866,39928.79448926848,39928.88241991561,159715.17795707393,159715.52967966243,574974.6406454662,574975.9068467848
1752754320.9996238,header,sensor_box/imu_link,45.423628,90.1792542,10805.63,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064025481368.305,2,-149109.01018925346,-113476.8179970509,-380.3429999999989,0.25,108.92474041864625,133.7726320863876,0.448000000000377,172.5100465787123,172.51062829457635,690.0401863148492,690.0425131783054,2484.144670733457,2484.1530474418996
1752754321.2496238,header,sensor_box/imu_link,45.4248298,90.1806744,10806.079,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064027401472.508,2,-149000.0701073224,-113343.03423301566,-379.8940000000002,0.25,108.94008193106856,133.78376403523725,0.4489999999987049,172.528365698467,172.52894995212822,690.113462793868,690.1157998085129,2484.408466057925,2484.4168793106464
1752754321.4996238,header,sensor_box/imu_link,45.4260314,90.1820946,10806.527,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064027401472.508,2,-148891.13002539135,-113209.2727328781,-379.4459999999999,0.25,108.94008193103946,133.7615001375525,0.4480000000002633,172.51110216502025,172.51168387732483,690.044408660081,690.0467355092993,2484.1598711762917,2484.1682478334774
1752754321.7496238,header,sensor_box/imu_link,45.427233,90.183515,10806.976,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064027401472.508,2,-148782.17460194693,-113075.51123274124,-378.9969999999994,0.25,108.9554234444222,133.76150013686856,0.44900000000052387,172.5207906799028,172.52137495921727,690.0831627196112,690.0854998368691,2484.2993857906004,2484.307799412729
1752754321.999624,header,sensor_box/imu_link,45.4284346,90.1849354,10807.424,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064029321576.842,2,-148673.21917850344,-112941.7497326044,-378.5489999999991,0.2500002384185791,108.95542344349087,133.76150013683946,0.4480000000002633,172.52079067929205,172.52137235892863,690.0825046032073,690.0848313195347,2484.2970165715465,2484.305392750325
1752754322.249624,header,sensor_box/imu_link,45.4296361,90.186356,10807.873,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064027401472.508,2,-148564.24841354758,-112807.9993644164,-378.1000000000004,0.25,108.97076495585497,133.7503681879898,0.4489999999987049,172.52184964660862,172.52243392233666,690.0873985864345,690.0897356893466,2484.314634911164,2484.323048481648
1752754322.499624,header,sensor_box/imu_link,45.4308376,90.1877767,10808.321,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064027401472.508,2,-148455.26997783355,-112674.24899622767,-377.652,0.25,108.97843571403064,133.75036818873195,0.44800000000043383,172.5266948657467,172.5272765254772,690.1067794629868,690.1091061019088,2484.3844060667525,2484.3927819668716
1752754322.749624,header,sensor_box/imu_link,45.432039,90.1891974,10808.769,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064029321576.842,2,-148346.2915421215,-112540.50975998925,-377.2039999999997,0.25,108.97843571205158,133.7392362384271,0.4480000000002633,172.51806502474915,172.51864671357578,690.0722600989966,690.0745868543031,2484.2601363563876,2484.2685126754914
1752754322.999624,header,sensor_box/imu_link,45.6878406,90.650931,10904.239,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064029321576.842,2,-112927.83201929014,-84064.8059038836,-281.7340000000004,0.25,35418.459522831356,28475.70385610564,95.46999999999935,45445.93474746749,45446.03502608311,181783.73898986995,181784.14010433244,654421.4603635318,654422.9043755968
1752754323.249624,header,sensor_box/imu_link,45.6890304,90.6523729,10904.683,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064027401472.508,2,-112817.227383228,-83932.35797373822,-281.28999999999905,0.25,110.60463606214034,132.447930145383,0.4440000000013242,172.556772449634,172.55734366938654,690.227089798536,690.2293746775462,2484.8175232747294,2484.8257488391664
1752754323.499624,header,sensor_box/imu_link,45.4356428,90.1934604,10810.114,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064029321576.842,2,-148019.2871981756,-112139.3365790678,-375.8590000000004,0.25,-35202.059814947585,-28206.978605329583,-94.56900000000132,45108.96426716832,45109.06339697633,180435.85706867327,180436.25358790532,649569.0854472237,649570.5129164591
1752754323.749624,header,sensor_box/imu_link,45.436844,90.1948816,10810.563,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064029321576.842,2,-147910.27040868055,-112005.61960672704,-375.4099999999999,0.25,109.01678949504276,133.71697234077146,0.449000000000467,172.52503900532557,172.52562327025254,690.1001560213023,690.1024930810102,2484.360561676688,2484.3689750916365
1752754323.9996245,header,sensor_box/imu_link,45.9156048,91.0663145,10989.233,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064029321576.842,2,-81064.77574354694,-58710.21113894686,-196.73999999999975,0.2500004768371582,66845.4946651336,53295.40846778017,178.67000000000016,85491.05637886305,85491.24308221773,341963.57327169826,341964.3200836925,1231068.8637781139,1231071.552301293
1752754324.2496245,header,sensor_box/imu_link,45.9167842,91.0677755,10989.674,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064029321576.842,2,-80952.70599301787,-58578.92093150562,-196.29899999999907,0.25,112.06975052907364,131.29020744124136,0.4410000000006846,172.61734430124045,172.6179076301558,690.4693772049618,690.4716305206232,2485.6897579378624,2485.6978698742437
1752754324.4996245,header,sensor_box/imu_link,45.9179636,91.0692366,10990.114,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064031241681.309,2,-80840.62857173164,-58447.63072406368,-195.8590000000004,0.25,112.07742128623067,131.29020744193986,0.4399999999986619,172.62232454789512,172.6228853087528,690.4892981915805,690.4915412350113,2485.7614734896897,2485.7695484460405
1752754324.7496245,header,sensor_box/imu_link,45.919143,91.0706978,10990.554,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064029321576.842,2,-80728.54347969113,-58316.34051662173,-195.41899999999987,0.25,112.08509204050642,131.2902074419544,0.44000000000053774,172.62730498933306,172.6278657340124,690.5092199573322,690.5114629360496,2485.833191846396,2485.841266569779
1752754324.9996245,header,sensor_box/imu_link,45.4428491,90.2019891,10812.804,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064031241681.309,2,-147365.07139986233,-111337.13493256483,-373.1689999999999,0.25,-66636.5279201712,-53020.794415943106,-177.75000000000006,85156.5117519116,85156.69726343288,340626.0470076464,340626.78905373154,1226253.769227527,1226256.4405934336
1752754325.2496245,header,sensor_box/imu_link,45.44405,90.2034109,10813.252,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064033161785.902,2,-147256.0085858291,-111203.45135607057,-372.7209999999996,0.25,109.06281403321191,133.68357649426616,0.44800000000032014,172.5282470470887,172.5288287015862,690.1129881883548,690.1153148063448,2484.4067574780775,2484.4151333028412
1752754325.4996245,header,sensor_box/imu_link,45.4452508,90.2048328,10813.7,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064031241681.309,2,-147146.93810103968,-111069.77891152658,-372.2729999999992,0.25,109.07048478943761,133.67244454399042,0.44800000000043383,172.52447096736492,172.52505263459315,690.0978838694597,690.1002105383726,2484.352381930055,2484.3607579381414
1752754325.7496245,header,sensor_box/imu_link,45.7009263,90.6667979,10909.122,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064033161785.902,2,-111710.72077721763,-82608.11244321067,-276.85100000000057,0.25,35436.21732382204,28461.666468315903,95.4219999999986,45450.984107880475,45451.08427455705,181803.9364315219,181804.3370982282,654494.1711534789,654495.6135536215
1752754325.9996245,header,sensor_box/imu_link,45.7021156,90.668241,10909.566,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064033161785.902,2,-111600.02409207812,-82475.7201728102,-276.40699999999924,0.25,110.69668513951183,132.3922704004799,0.4440000000013242,172.57308411994612,172.57365528570693,690.2923364797845,690.2946211428277,2485.052411327224,2485.06063611418
1752754326.2496245,header,sensor_box/imu_link,45.7033049,90.6696842,10910.01,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064033161785.902,2,-111489.3197361834,-82343.32790240971,-275.96299999999974,0.25,110.7043558947189,132.3922704004799,0.44399999999950523,172.57800461199676,172.57857576147268,690.312018447987,690.3143030458907,2485.1232664127533,2485.1314909652065
1752754326.4996245,header,sensor_box/imu_link,45.927397,91.080929,10993.634,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064033161785.902,2,-79943.73305421934,-57397.50943961434,-192.33899999999997,0.25,31545.586681964065,24945.818462795374,83.62399999999977,40217.13438185335,40217.22132198379,160868.5375274134,160868.88528793515,579126.7350986883,579127.9870365666
1752754326.7496245,header,sensor_box/imu_link,45.9285759,91.082391,10994.073,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064035081890.629,2,-79831.58659612726,-57266.27489191801,-191.89999999999964,0.25,112.14645809207286,131.234547696331,0.439000000000334,172.62483764411664,172.62539585083542,690.4993505764666,690.5015834033417,2485.7976620752797,2485.80570025203
1752754326.9996245,header,sensor_box/imu_link,45.9297547,91.0838532,10994.513,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064035081890.629,2,-79719.42479652181,-57135.05147617123,-191.45999999999916,0.25,112.1617996054556,131.22341574677557,0.4400000000004809,172.62634251754707,172.62690326535284,690.5053700701883,690.5076130614113,2485.819332252678,2485.827407021081
1752754327.2496245,header,sensor_box/imu_link,45.9309336,91.0853154,10994.953,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064035081890.629,2,-79607.26299691637,-57003.8169284749,-191.02000000000044,0.25,112.16179960544105,131.234547696331,0.43999999999871875,172.63480471733297,172.63536543765213,690.5392188693319,690.5414617506085,2485.941187929595,2485.9492623021906
1752754327.4996245,header,sensor_box/imu_link,45.9321123,91.0867777,10995.393,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064035081890.629,2,-79495.0935265547,-56872.60464467697,-190.57999999999996,0.25,112.16947036166675,131.2122837979332,0.4400000000004809,172.62286494171678,172.62342570081904,690.4914597668671,690.4937028032762,2485.769255160722,2485.7773300917943
1752754327.7496245,header,sensor_box/imu_link,45.7104391,90.6783455,10912.673,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064035081890.629,2,-110824.93251492584,-81549.15239119252,-273.2999999999993,0.25,-31329.838988371135,-24676.54774651555,-82.71999999999932,39880.95810939503,39881.04389709128,159523.83243758013,159524.17558836512,574285.7967752885,574287.0321181144
1752754327.9996247,header,sensor_box/imu_link,45.711628,90.6797894,10913.116,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064037001995.488,2,-110714.17446373576,-81416.8046485881,-272.857,0.2500002384185791,110.75805119007418,132.3477426044119,0.44299999999924466,172.57830360710688,172.57887218575385,690.3125560950724,690.3148304074914,2485.125201942261,2485.133389466969
1752754328.2496247,header,sensor_box/imu_link,45.4739553,90.2483419,10824.414,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064035081890.629,2,-143809.4610423528,-107874.40858805076,-361.5589999999993,0.25,-33095.286578617044,-26457.603939462657,-88.70199999999926,42371.01367607647,42371.10652299588,169484.0547043059,169484.4260919835,610142.5969355012,610143.9339311407
1752754328.4996247,header,sensor_box/imu_link,45.7467812,90.7426052,10926.235,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064037001995.488,2,-105895.72748544706,-77503.56832483395,-259.7379999999994,0.25,37913.73355690575,30370.840263216814,101.82099999999991,48578.175454805554,48578.28216429553,194312.70181922222,194313.12865718213,699525.7265492,699527.2631658557
1752754328.7496247,header,sensor_box/imu_link,45.7479684,90.7440521,10926.678,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064037001995.488,2,-105784.739311566,-77371.40982536407,-259.2950000000001,0.25,110.98817388106545,132.15849946987873,0.4429999999993015,172.58112215298507,172.5816907223462,690.3244886119403,690.3267628893848,2485.1681590029852,2485.1763464017854
1752754328.9996247,header,sensor_box/imu_link,45.7491555,90.7454992,10927.121,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064037001995.488,2,-105673.73579617152,-77239.26245784303,-258.8519999999989,0.25,111.00351539447729,132.14736752104363,0.44300000000117734,172.58246484702244,172.5830334119601,690.3298593880897,690.3321336478404,2485.1874937971234,2485.195681132225
1752754329.2496247,header,sensor_box/imu_link,45.7503426,90.7469464,10927.564,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064037001995.488,2,-105562.72461002089,-77107.1150903234,-258.40899999999965,0.25,111.01118615063024,132.1473675196321,0.44299999999924466,172.58739870841845,172.58796725710224,690.3495948336738,690.3518690284089,2485.2585414012256,2485.266728502272
1752754329.4996247,header,sensor_box/imu_link,45.4975768,90.2871946,10833.23,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064038922100.473,2,-140829.165083162,-105244.87523627753,-352.7430000000004,0.25,-35266.440473141105,-28137.760145954133,-94.33400000000074,45116.02120840057,45116.11983072576,180464.08483360228,180464.47932290303,649670.7054009682,649672.125562451
1752754329.999625,header,sensor_box/imu_link,44.9495715,89.3154144,10628.695,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064038922100.473,2,-215372.0566526486,-166248.5461842923,-557.2780000000002,0.5000002384185791,-74542.89156948662,-61003.67094801477,-204.53499999999985,96322.84543489099,96323.06259271517,192645.599009202,192646.03332464327,693524.1564331272,693525.7199687158
1752754330.249625,header,sensor_box/imu_link,44.6525911,88.8023621,10517.863,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064038922100.473,2,-254727.0486234412,-199308.25308787535,-668.1100000000006,0.25,-39354.99197079259,-33059.70690358305,-110.83200000000033,51398.050678717045,51398.17017466857,205592.20271486818,205592.6806986743,740131.9297735255,740133.6505152275
1752754330.999625,header,sensor_box/imu_link,44.0736039,87.8269857,10301.866,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064042762310.844,2,-329545.79593341565,-263760.8133676986,-884.107,0.75,-74818.74730997445,-64452.56027982323,-215.9969999999994,98752.1011202195,98752.33734126025,131669.46816029266,131669.78312168035,474010.0853770536,474011.21923804923
1752754331.749625,header,sensor_box/imu_link,43.7284548,87.2599094,10173.183,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064042762310.844,2,-373044.8373241792,-302182.6354274545,-1012.789999999999,0.75,-43499.04139076354,-38421.82205975591,-128.68299999999908,58037.94459064609,58038.08724985167,77383.92612086145,77384.11633313556,278582.1340351012,278582.818799288
1752754331.999625,header,sensor_box/imu_link,43.7297266,87.26119849999999,10173.657,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064042762310.844,2,-372945.95360384654,-302041.05929906404,-1012.3159999999988,0.25,98.88372033264022,141.57612839044305,0.47400000000027376,172.68986732536166,172.69051784290596,690.7594693014466,690.7620713716238,2486.734089485208,2486.743456937846
1752754332.7496252,header,sensor_box/imu_link,43.3549722,86.6578743,10034.03,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064044682416.229,2,-419225.4830919416,-343758.5282796029,-1151.9429999999993,0.7500002384185791,-46279.52948809508,-41717.46898053883,-139.62700000000052,62306.838049941856,62306.99449885872,83075.75765751701,83075.96625600652,299072.72756706126,299073.4785216235
1752754332.9996252,header,sensor_box/imu_link,43.3562582,86.65913619999999,10034.509,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064042762310.844,2,-419128.6858173409,-343615.3714144425,-1151.464,0.25,96.79727460071445,143.1568651603884,0.4789999999993597,172.81088048116573,172.81154432987324,691.2435219246629,691.246177319493,2488.4766789287864,2488.486238350175
1752754333.9996252,header,sensor_box/imu_link,43.3614018,86.6641849,10036.424,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064044682416.229,2,-418741.4123406148,-343042.788481599,-1149.548999999999,1.0,387.2734767260845,572.5829328434775,1.9150000000008731,691.2539046972156,691.2565572811206,691.2539046972156,691.2565572811206,2488.5140569099763,2488.5236062120343
1752754334.2496254,header,sensor_box/imu_link,43.3626875,86.6654473,10036.903,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064044682416.229,2,-418644.57671223214,-342899.6650122851,-1149.0699999999997,0.2500002384185791,96.83562838268699,143.12346931389766,0.4789999999993597,172.80470593336298,172.80536980579063,691.2181645364413,691.2208200236195,2488.385392331189,2488.39495208503
1752754334.9996254,header,sensor_box/imu_link,43.3665446,86.6692351,10038.34,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064046602521.74,2,-418354.0238025448,-342470.29460434703,-1147.6329999999998,0.75,290.55290968733607,429.3704079380841,1.4369999999998981,518.4399102506422,518.4419017688424,691.253213667523,691.2558690251232,2488.511569203083,2488.5211284904435
1752754335.2496254,header,sensor_box/imu_link,43.7462556,87.27796529999999,10179.818,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064046602521.74,2,-371659.8132252231,-300201.05943574256,-1006.1549999999988,0.25,46694.210577321704,42269.23516860447,141.47800000000097,62984.42302012499,62984.581916549505,251937.69208049995,251938.32766619802,906975.6914897999,906977.9795983129
1752754335.9996254,header,sensor_box/imu_link,43.1337602,86.2987012,9951.665,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064048522627.385,2,-446776.7765304953,-368383.7354769647,-1234.307999999999,0.75,-75116.96330527222,-68182.67604122212,-228.15300000000025,101446.71255564598,101446.96911263178,135262.28340752798,135262.62548350904,486944.2202671007,486945.45174063253
1752754336.2496254,header,sensor_box/imu_link,43.1350545,86.2999474,9952.147,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064046602521.74,2,-446681.1835646438,-368239.6546600314,-1233.825999999999,0.25,95.59296585153788,144.08081693330314,0.4819999999999709,172.90834834808092,172.90902015933494,691.6333933923237,691.6360806373398,2489.880216212365,2489.8898902944234
1752754337.2496257,header,sensor_box/imu_link,43.1402311,86.3049331,9954.073,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064048522627.385,2,-446298.74266442977,-367663.39818399,-1231.8999999999996,1.000000238418579,382.44090021401644,576.2564760413952,1.9259999999994761,691.6159109911761,691.6185927316835,691.6157460971326,691.6184278370007,2489.8166859496773,2489.8263402132025
1752754337.4996257,header,sensor_box/imu_link,43.1415251,86.3061797,9954.555,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064052362839.066,2,-446203.11901555245,-367519.350762904,-1231.4179999999997,0.25,95.62364887731383,144.04742108599748,0.4819999999999709,172.8974891261827,172.89816097963123,691.5899565047308,691.5926439185249,2489.723843417031,2489.7335181066896
1752754338.499626,header,sensor_box/imu_link,43.3845386,86.6869231,10045.042,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064052362839.066,2,-416997.2204162623,-340467.2116870129,-1140.9310000000005,1.000000238418579,29205.898599290173,27052.139075891057,90.48699999999917,39809.58102735284,39809.683865493585,39809.57153601136,39809.674374127586,143314.4575296409,143314.82774685932
1752754338.749626,header,sensor_box/imu_link,43.3858235,86.6881873,10045.52,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064052362839.066,2,-416900.2467142649,-340324.17727329186,-1140.4529999999995,0.25,96.97370199736906,143.03441372106317,0.478000000000975,172.80839790821165,172.80905899750397,691.2335916328466,691.2362359900159,2488.440929878248,2488.450449564057
1752754339.499626,header,sensor_box/imu_link,43.7678582,87.2999162,10187.87,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064052362839.066,2,-369976.0131657518,-297796.2690039314,-998.1029999999992,0.75,46924.23354851309,42527.90826936049,142.35000000000036,63328.561296484084,63328.72128351434,84438.08172864544,84438.29504468579,303977.09422312357,303977.8621608688
